,date,zip_code,hospitalization_rate
3465,6/2020,11215,5.7
3466,6/2020,11216,9.1
3467,6/2020,11217,12.2
3468,6/2020,11218,24.3
3469,6/2020,11219,34.4
3470,6/2020,11220,27.5
3471,6/2020,11221,16.0
3472,6/2020,11222,13.8
3473,6/2020,11223,13.5
3474,6/2020,11224,47.5
3475,6/2020,11225,7.0
3476,6/2020,11226,25.7
3477,6/2020,11228,15.6
3478,6/2020,11229,16.8
3479,6/2020,11230,22.5
3480,6/2020,11231,8.0
3481,6/2020,11232,36.9
3482,6/2020,11233,18.8
3483,6/2020,11234,18.1
3484,6/2020,11235,20.5
3485,6/2020,11236,18.5
3486,6/2020,11237,16.7
3487,6/2020,11238,13.1
3488,6/2020,11239,69.1
3489,6/2020,11354,37.1
3490,6/2020,11355,24.1
3491,6/2020,11356,13.1
3492,6/2020,11357,20.7
3493,6/2020,11358,11.1
3494,6/2020,11360,5.3
3495,6/2020,11361,7.6
3496,6/2020,11362,16.6
3497,6/2020,11363,29.7
3498,6/2020,11364,2.8
3499,6/2020,11365,16.0
3500,6/2020,11366,14.1
3501,6/2020,11367,14.8
3502,6/2020,11368,30.8
3503,6/2020,11369,23.8
3504,6/2020,11370,25.2
3505,6/2020,11372,28.0
3506,6/2020,11373,20.7
3507,6/2020,11374,16.9
3508,6/2020,11375,12.6
3509,6/2020,11377,14.3
3510,6/2020,11378,8.3
3511,6/2020,11379,19.1
3512,6/2020,11385,11.6
3513,6/2020,11411,4.7
3514,6/2020,11412,10.5
3515,6/2020,11413,16.2
3516,6/2020,11414,3.5
3517,6/2020,11415,37.1
3518,6/2020,11416,34.1
3519,6/2020,11417,16.1
3520,6/2020,11418,16.0
3521,6/2020,11419,20.6
3522,6/2020,11420,14.6
3523,6/2020,11421,25.0
3524,6/2020,11422,30.9
3525,6/2020,11423,22.5
3526,6/2020,11426,5.0
3527,6/2020,11427,0.0
3528,6/2020,11428,32.3
3529,6/2020,11429,14.4
3530,6/2020,11432,24.7
3531,6/2020,11433,21.9
3532,6/2020,11434,13.5
3533,6/2020,11435,24.0
3534,6/2020,11436,10.0
3535,6/2020,11691,31.4
3536,6/2020,11692,23.8
3537,6/2020,11693,15.8
3538,6/2020,11694,9.6
3539,6/2020,11697,59.0
3540,7/2020,10001,14.5
3541,7/2020,10002,17.3
3542,7/2020,10003,7.4
3543,7/2020,10004,0.0
3544,7/2020,10005,34.3
3545,7/2020,10006,0.0
3546,7/2020,10007,0.0
3547,7/2020,10009,5.2
3548,7/2020,10010,9.0
3549,7/2020,10011,14.1
3550,7/2020,10012,8.6
3551,7/2020,10013,6.9
3552,7/2020,10014,13.2
3553,7/2020,10016,9.8
3554,7/2020,10017,12.8
3555,7/2020,10018,17.0
3556,7/2020,10019,9.2
3557,7/2020,10021,4.4
3558,7/2020,10022,12.9
3559,7/2020,10023,3.2
3560,7/2020,10024,3.4
3561,7/2020,10025,6.5
3562,7/2020,10026,12.9
3563,7/2020,10027,11.0
3564,7/2020,10028,2.1
3565,7/2020,10029,17.9
3566,7/2020,10030,17.1
3567,7/2020,10031,18.6
3568,7/2020,10032,14.3
3569,7/2020,10033,8.5
3570,7/2020,10034,14.2
3571,7/2020,10035,17.0
3572,7/2020,10036,14.7
3573,7/2020,10037,14.4
3574,7/2020,10038,4.4
3575,7/2020,10039,14.7
3576,7/2020,10040,25.0
3577,7/2020,10044,0.0
3578,7/2020,10065,0.0
3579,7/2020,10069,15.9
3580,7/2020,10075,0.0
3581,7/2020,10128,3.4
3582,7/2020,10280,0.0
3583,7/2020,10282,35.9
3584,7/2020,10301,15.4
3585,7/2020,10302,16.2
3586,7/2020,10303,15.1
3587,7/2020,10304,11.9
3588,7/2020,10305,7.0
3589,7/2020,10306,5.7
3590,7/2020,10307,6.7
3591,7/2020,10308,6.7
3592,7/2020,10309,6.1
3593,7/2020,10310,17.1
3594,7/2020,10312,9.8
3595,7/2020,10314,15.1
3596,7/2020,10451,19.0
3597,7/2020,10452,18.6
3598,7/2020,10453,17.8
3599,7/2020,10454,23.8
3600,7/2020,10455,26.3
3601,7/2020,10456,24.7
3602,7/2020,10457,27.1
3603,7/2020,10458,16.9
3604,7/2020,10459,23.0
3605,7/2020,10460,18.7
3606,7/2020,10461,14.3
3607,7/2020,10462,21.2
3608,7/2020,10463,7.1
3609,7/2020,10464,0.0
3610,7/2020,10465,7.0
3611,7/2020,10466,7.0
3612,7/2020,10467,24.5
3613,7/2020,10468,18.0
3614,7/2020,10469,11.0
3615,7/2020,10470,13.3
3616,7/2020,10471,4.7
3617,7/2020,10472,30.9
3618,7/2020,10473,11.8
3619,7/2020,10474,8.4
3620,7/2020,10475,18.7
3621,7/2020,11004,5.3
3622,7/2020,11101,5.4
3623,7/2020,11102,13.3
3624,7/2020,11103,14.3
3625,7/2020,11104,3.9
3626,7/2020,11105,5.5
3627,7/2020,11106,13.4
3628,7/2020,11109,17.4
3629,7/2020,11201,6.4
3630,7/2020,11203,8.2
3631,7/2020,11204,14.3
3632,7/2020,11205,8.8
3633,7/2020,11206,24.2
3634,7/2020,11207,18.0
3635,7/2020,11208,12.6
3636,7/2020,11209,7.4
3637,7/2020,11210,13.7
3638,7/2020,11211,14.8
3639,7/2020,11212,24.3
3640,7/2020,11213,12.4
3641,7/2020,11214,17.2
3642,7/2020,11215,4.3
3643,7/2020,11216,14.6
3644,7/2020,11217,4.9
3645,7/2020,11218,13.5
3646,7/2020,11219,17.8
3647,7/2020,11220,27.5
3648,7/2020,11221,7.4
3649,7/2020,11222,5.5
3650,7/2020,11223,11.0
3651,7/2020,11224,19.5
3652,7/2020,11225,10.4
3653,7/2020,11226,16.4
3654,7/2020,11228,11.1
3655,7/2020,11229,16.8
3656,7/2020,11230,14.6
3657,7/2020,11231,8.0
3658,7/2020,11232,25.8
3659,7/2020,11233,14.8
3660,7/2020,11234,6.4
3661,7/2020,11235,11.5
3662,7/2020,11236,10.3
3663,7/2020,11237,16.7
3664,7/2020,11238,9.3
3665,7/2020,11239,30.7
3666,7/2020,11354,13.0
3667,7/2020,11355,21.6
3668,7/2020,11356,13.1
3669,7/2020,11357,5.2
3670,7/2020,11358,2.8
3671,7/2020,11360,5.3
3672,7/2020,11361,11.4
3673,7/2020,11362,0.0
3674,7/2020,11363,14.8
3675,7/2020,11364,0.0
3676,7/2020,11365,9.1
3677,7/2020,11366,14.1
3678,7/2020,11367,22.1
3679,7/2020,11368,29.0
3680,7/2020,11369,32.7
3681,7/2020,11370,9.4
3682,7/2020,11372,26.4
3683,7/2020,11373,24.0
3684,7/2020,11374,7.2
3685,7/2020,11375,8.4
3686,7/2020,11377,10.7
3687,7/2020,11378,8.3
3688,7/2020,11379,5.5
3689,7/2020,11385,10.6
3690,7/2020,11411,9.4
3691,7/2020,11412,7.9
3692,7/2020,11413,9.3
3693,7/2020,11414,21.2
3694,7/2020,11415,26.5
3695,7/2020,11416,11.4
3696,7/2020,11417,16.1
3697,7/2020,11418,13.3
3698,7/2020,11419,12.4
3699,7/2020,11420,10.5
3700,7/2020,11421,15.0
3701,7/2020,11422,18.5
3702,7/2020,11423,16.1
3703,7/2020,11426,0.0
3704,7/2020,11427,0.0
3705,7/2020,11428,0.0
3706,7/2020,11429,3.6
3707,7/2020,11432,13.2
3708,7/2020,11433,27.4
3709,7/2020,11434,9.0
3710,7/2020,11435,10.3
3711,7/2020,11436,34.9
3712,7/2020,11691,12.0
3713,7/2020,11692,9.5
3714,7/2020,11693,0.0
3715,7/2020,11694,14.4
3716,7/2020,11697,29.5
3717,8/2020,10001,3.6
3718,8/2020,10002,11.9
3719,8/2020,10003,5.6
3720,8/2020,10004,0.0
3721,8/2020,10005,0.0
3722,8/2020,10006,29.6
3723,8/2020,10007,0.0
3724,8/2020,10009,3.5
3725,8/2020,10010,3.0
3726,8/2020,10011,0.0
3727,8/2020,10012,13.0
3728,8/2020,10013,3.5
3729,8/2020,10014,3.3
3730,8/2020,10016,2.0
3731,8/2020,10017,0.0
3732,8/2020,10018,0.0
3733,8/2020,10019,2.3
3734,8/2020,10021,2.2
3735,8/2020,10022,6.5
3736,8/2020,10023,3.2
3737,8/2020,10024,3.4
3738,8/2020,10025,8.7
3739,8/2020,10026,10.3
3740,8/2020,10027,6.3
3741,8/2020,10028,2.1
3742,8/2020,10029,11.5
3743,8/2020,10030,20.5
3744,8/2020,10031,6.8
3745,8/2020,10032,17.4
3746,8/2020,10033,13.7
3747,8/2020,10034,7.1
3748,8/2020,10035,17.0
3749,8/2020,10036,11.0
3750,8/2020,10037,14.4
3751,8/2020,10038,8.7
3752,8/2020,10039,22.1
3753,8/2020,10040,6.8
3754,8/2020,10044,17.1
3755,8/2020,10065,0.0
3756,8/2020,10069,0.0
3757,8/2020,10075,0.0
3758,8/2020,10128,0.0
3759,8/2020,10280,0.0
3760,8/2020,10282,0.0
3761,8/2020,10301,5.1
3762,8/2020,10302,16.2
3763,8/2020,10303,18.9
3764,8/2020,10304,9.5
3765,8/2020,10305,4.7
3766,8/2020,10306,11.4
3767,8/2020,10307,0.0
3768,8/2020,10308,10.1
3769,8/2020,10309,9.1
3770,8/2020,10310,21.3
3771,8/2020,10312,3.3
3772,8/2020,10314,7.6
3773,8/2020,10451,33.8
3774,8/2020,10452,18.6
3775,8/2020,10453,19.1
3776,8/2020,10454,15.9
3777,8/2020,10455,16.7
3778,8/2020,10456,12.9
3779,8/2020,10457,21.7
3780,8/2020,10458,20.5
3781,8/2020,10459,16.7
3782,8/2020,10460,28.9
3783,8/2020,10461,16.3
3784,8/2020,10462,15.9
3785,8/2020,10463,5.7
3786,8/2020,10464,0.0
3787,8/2020,10465,7.0
3788,8/2020,10466,16.8
3789,8/2020,10467,21.6
3790,8/2020,10468,15.4
3791,8/2020,10469,13.8
3792,8/2020,10470,40.0
3793,8/2020,10471,4.7
3794,8/2020,10472,17.7
3795,8/2020,10473,16.9
3796,8/2020,10474,16.7
3797,8/2020,10475,7.0
3798,8/2020,11004,10.6
3799,8/2020,11101,8.1
3800,8/2020,11102,6.7
3801,8/2020,11103,17.2
3802,8/2020,11104,3.9
3803,8/2020,11105,0.0
3804,8/2020,11106,2.7
3805,8/2020,11109,34.7
3806,8/2020,11201,0.0
3807,8/2020,11203,6.8
3808,8/2020,11204,15.6
3809,8/2020,11205,24.3
3810,8/2020,11206,15.0
3811,8/2020,11207,13.5
3812,8/2020,11208,11.5
3813,8/2020,11209,16.3
3814,8/2020,11210,6.1
3815,8/2020,11211,8.9
3816,8/2020,11212,9.5
3817,8/2020,11213,12.4
3818,8/2020,11214,15.1
3819,8/2020,11215,5.7
3820,8/2020,11216,5.5
3821,8/2020,11217,2.4
3822,8/2020,11218,10.8
3823,8/2020,11219,21.1
3824,8/2020,11220,16.9
3825,8/2020,11221,8.6
3826,8/2020,11222,8.3
3827,8/2020,11223,8.6
3828,8/2020,11224,15.1
3829,8/2020,11225,13.9
3830,8/2020,11226,8.2
3831,8/2020,11228,11.1
3832,8/2020,11229,10.8
3833,8/2020,11230,14.6
3834,8/2020,11231,5.4
3835,8/2020,11232,22.2
3836,8/2020,11233,2.7
3837,8/2020,11234,10.6
3838,8/2020,11235,23.0
3839,8/2020,11236,10.3
3840,8/2020,11237,14.6
3841,8/2020,11238,5.6
3842,8/2020,11239,7.7
3843,8/2020,11354,26.0
3844,8/2020,11355,11.4
3845,8/2020,11356,13.1
3846,8/2020,11357,12.9
3847,8/2020,11358,2.8
3848,8/2020,11360,0.0
3849,8/2020,11361,0.0
3850,8/2020,11362,0.0
3851,8/2020,11363,0.0
3852,8/2020,11364,2.8
3853,8/2020,11365,4.6
3854,8/2020,11366,0.0
3855,8/2020,11367,17.2
3856,8/2020,11368,21.7
3857,8/2020,11369,5.9
3858,8/2020,11370,28.3
3859,8/2020,11372,16.5
3860,8/2020,11373,10.9
3861,8/2020,11374,19.3
3862,8/2020,11375,21.0
3863,8/2020,11377,8.3
3864,8/2020,11378,16.6
3865,8/2020,11379,10.9
3866,8/2020,11385,3.9
3867,8/2020,11411,0.0
3868,8/2020,11412,2.6
3869,8/2020,11413,4.6
3870,8/2020,11414,10.6
3871,8/2020,11415,10.6
3872,8/2020,11416,18.9
3873,8/2020,11417,3.2
3874,8/2020,11418,5.3
3875,8/2020,11419,10.3
3876,8/2020,11420,6.3
3877,8/2020,11421,12.5
3878,8/2020,11422,3.1
3879,8/2020,11423,16.1
3880,8/2020,11426,19.8
3881,8/2020,11427,4.2
3882,8/2020,11428,5.4
3883,8/2020,11429,3.6
3884,8/2020,11432,14.8
3885,8/2020,11433,16.4
3886,8/2020,11434,6.0
3887,8/2020,11435,3.4
3888,8/2020,11436,15.0
3889,8/2020,11691,19.4
3890,8/2020,11692,14.3
3891,8/2020,11693,0.0
3892,8/2020,11694,0.0
3893,8/2020,11697,0.0
3894,9/2020,10001,3.6
3895,9/2020,10002,10.6
3896,9/2020,10003,0.0
3897,9/2020,10004,0.0
3898,9/2020,10005,0.0
3899,9/2020,10006,0.0
3900,9/2020,10007,0.0
3901,9/2020,10009,1.7
3902,9/2020,10010,6.0
3903,9/2020,10011,4.0
3904,9/2020,10012,4.3
3905,9/2020,10013,6.9
3906,9/2020,10014,6.6
3907,9/2020,10016,2.0
3908,9/2020,10017,6.4
3909,9/2020,10018,8.5
3910,9/2020,10019,0.0
3911,9/2020,10021,4.4
3912,9/2020,10022,0.0
3913,9/2020,10023,3.2
3914,9/2020,10024,6.8
3915,9/2020,10025,5.5
3916,9/2020,10026,7.8
3917,9/2020,10027,9.5
3918,9/2020,10028,0.0
3919,9/2020,10029,8.9
3920,9/2020,10030,10.2
3921,9/2020,10031,6.8
3922,9/2020,10032,6.3
3923,9/2020,10033,10.3
3924,9/2020,10034,11.8
3925,9/2020,10035,5.7
3926,9/2020,10036,11.0
3927,9/2020,10037,14.4
3928,9/2020,10038,4.4
3929,9/2020,10039,7.4
3930,9/2020,10040,11.4
3931,9/2020,10044,0.0
3932,9/2020,10065,0.0
3933,9/2020,10069,15.9
3934,9/2020,10075,17.4
3935,9/2020,10128,3.4
3936,9/2020,10280,0.0
3937,9/2020,10282,0.0
3938,9/2020,10301,7.7
3939,9/2020,10302,16.2
3940,9/2020,10303,3.8
3941,9/2020,10304,2.4
3942,9/2020,10305,0.0
3943,9/2020,10306,5.7
3944,9/2020,10307,13.4
3945,9/2020,10308,6.7
3946,9/2020,10309,12.1
3947,9/2020,10310,17.1
3948,9/2020,10312,6.6
3949,9/2020,10314,10.8
3950,9/2020,10451,8.4
3951,9/2020,10452,18.6
3952,9/2020,10453,15.3
3953,9/2020,10454,13.2
3954,9/2020,10455,7.2
3955,9/2020,10456,11.8
3956,9/2020,10457,9.5
3957,9/2020,10458,8.5
3958,9/2020,10459,20.9
3959,9/2020,10460,10.2
3960,9/2020,10461,22.4
3961,9/2020,10462,9.3
3962,9/2020,10463,8.6
3963,9/2020,10464,0.0
3964,9/2020,10465,4.6
3965,9/2020,10466,8.4
3966,9/2020,10467,3.9
3967,9/2020,10468,18.0
3968,9/2020,10469,11.0
3969,9/2020,10470,13.3
3970,9/2020,10471,9.4
3971,9/2020,10472,19.1
3972,9/2020,10473,22.0
3973,9/2020,10474,0.0
3974,9/2020,10475,18.7
3975,9/2020,11004,0.0
3976,9/2020,11101,5.4
3977,9/2020,11102,30.0
3978,9/2020,11103,17.2
3979,9/2020,11104,3.9
3980,9/2020,11105,5.5
3981,9/2020,11106,16.0
3982,9/2020,11109,0.0
3983,9/2020,11201,1.6
3984,9/2020,11203,12.3
3985,9/2020,11204,22.1
3986,9/2020,11205,2.2
3987,9/2020,11206,16.1
3988,9/2020,11207,7.9
3989,9/2020,11208,9.4
3990,9/2020,11209,7.4
3991,9/2020,11210,28.9
3992,9/2020,11211,19.7
3993,9/2020,11212,8.1
3994,9/2020,11213,6.2
3995,9/2020,11214,11.9
3996,9/2020,11215,1.4
3997,9/2020,11216,9.1
3998,9/2020,11217,0.0
3999,9/2020,11218,29.7
4000,9/2020,11219,38.9
4001,9/2020,11220,10.6
4002,9/2020,11221,7.4
4003,9/2020,11222,5.5
4004,9/2020,11223,27.0
4005,9/2020,11224,13.0
4006,9/2020,11225,10.4
4007,9/2020,11226,13.4
4008,9/2020,11228,20.0
4009,9/2020,11229,22.7
4010,9/2020,11230,36.0
4011,9/2020,11231,5.4
4012,9/2020,11232,14.8
4013,9/2020,11233,8.1
4014,9/2020,11234,9.6
4015,9/2020,11235,12.8
4016,9/2020,11236,11.3
4017,9/2020,11237,8.3
4018,9/2020,11238,16.8
4019,9/2020,11239,15.4
4020,9/2020,11354,14.8
4021,9/2020,11355,12.7
4022,9/2020,11356,13.1
4023,9/2020,11357,2.6
4024,9/2020,11358,8.3
4025,9/2020,11360,15.8
4026,9/2020,11361,0.0
4027,9/2020,11362,5.5
4028,9/2020,11363,0.0
4029,9/2020,11364,2.8
4030,9/2020,11365,11.4
4031,9/2020,11366,0.0
4032,9/2020,11367,14.8
4033,9/2020,11368,14.5
4034,9/2020,11369,5.9
4035,9/2020,11370,9.4
4036,9/2020,11372,8.2
4037,9/2020,11373,6.5
4038,9/2020,11374,19.3
4039,9/2020,11375,7.0
4040,9/2020,11377,10.7
4041,9/2020,11378,8.3
4042,9/2020,11379,8.2
4043,9/2020,11385,7.7
4044,9/2020,11411,0.0
4045,9/2020,11412,7.9
4046,9/2020,11413,9.3
4047,9/2020,11414,10.6
4048,9/2020,11415,5.3
4049,9/2020,11416,11.4
4050,9/2020,11417,6.4
4051,9/2020,11418,13.3
4052,9/2020,11419,14.4
4053,9/2020,11420,8.4
4054,9/2020,11421,5.0
4055,9/2020,11422,3.1
4056,9/2020,11423,22.5
4057,9/2020,11426,14.9
4058,9/2020,11427,4.2
4059,9/2020,11428,5.4
4060,9/2020,11429,18.0
4061,9/2020,11432,11.5
4062,9/2020,11433,13.7
4063,9/2020,11434,10.5
4064,9/2020,11435,17.1
4065,9/2020,11436,29.9
4066,9/2020,11691,6.0
4067,9/2020,11692,4.8
4068,9/2020,11693,15.8
4069,9/2020,11694,0.0
4070,9/2020,11697,88.4
4071,10/2020,10001,10.9
4072,10/2020,10002,9.3
4073,10/2020,10003,9.3
4074,10/2020,10004,0.0
4075,10/2020,10005,11.4
4076,10/2020,10006,0.0
4077,10/2020,10007,0.0
4078,10/2020,10009,5.2
4079,10/2020,10010,9.0
4080,10/2020,10011,6.0
4081,10/2020,10012,8.6
4082,10/2020,10013,0.0
4083,10/2020,10014,13.2
4084,10/2020,10016,7.9
4085,10/2020,10017,0.0
4086,10/2020,10018,8.5
4087,10/2020,10019,9.2
4088,10/2020,10021,0.0
4089,10/2020,10022,6.5
4090,10/2020,10023,8.1
4091,10/2020,10024,1.7
4092,10/2020,10025,10.9
4093,10/2020,10026,5.2
4094,10/2020,10027,12.6
4095,10/2020,10028,8.4
4096,10/2020,10029,23.0
4097,10/2020,10030,13.7
4098,10/2020,10031,15.2
4099,10/2020,10032,19.0
4100,10/2020,10033,20.5
4101,10/2020,10034,16.6
4102,10/2020,10035,5.7
4103,10/2020,10036,22.0
4104,10/2020,10037,24.0
4105,10/2020,10038,13.1
4106,10/2020,10039,11.0
4107,10/2020,10040,9.1
4108,10/2020,10044,8.6
4109,10/2020,10065,3.6
4110,10/2020,10069,0.0
4111,10/2020,10075,13.0
4112,10/2020,10128,5.1
4113,10/2020,10280,0.0
4114,10/2020,10282,0.0
4115,10/2020,10301,36.0
4116,10/2020,10302,32.5
4117,10/2020,10303,26.4
4118,10/2020,10304,21.5
4119,10/2020,10305,16.3
4120,10/2020,10306,32.2
4121,10/2020,10307,13.4
4122,10/2020,10308,23.5
4123,10/2020,10309,18.2
4124,10/2020,10310,8.5
4125,10/2020,10312,16.4
4126,10/2020,10314,21.6
4127,10/2020,10451,29.6
4128,10/2020,10452,6.6
4129,10/2020,10453,24.1
4130,10/2020,10454,15.9
4131,10/2020,10455,14.3
4132,10/2020,10456,11.8
4133,10/2020,10457,19.0
4134,10/2020,10458,14.5
4135,10/2020,10459,20.9
4136,10/2020,10460,13.6
4137,10/2020,10461,22.4
4138,10/2020,10462,30.5
4139,10/2020,10463,8.6
4140,10/2020,10464,0.0
4141,10/2020,10465,23.2
4142,10/2020,10466,11.2
4143,10/2020,10467,11.8
4144,10/2020,10468,16.7
4145,10/2020,10469,19.3
4146,10/2020,10470,13.3
4147,10/2020,10471,9.4
4148,10/2020,10472,14.7
4149,10/2020,10473,20.3
4150,10/2020,10474,8.4
4151,10/2020,10475,16.4
4152,10/2020,11004,10.6
4153,10/2020,11101,8.1
4154,10/2020,11102,33.3
4155,10/2020,11103,11.4
4156,10/2020,11104,3.9
4157,10/2020,11105,11.1
4158,10/2020,11106,16.0
4159,10/2020,11109,0.0
4160,10/2020,11201,6.4
4161,10/2020,11203,13.6
4162,10/2020,11204,57.1
4163,10/2020,11205,17.6
4164,10/2020,11206,15.0
4165,10/2020,11207,15.7
4166,10/2020,11208,14.6
4167,10/2020,11209,25.2
4168,10/2020,11210,39.6
4169,10/2020,11211,36.4
4170,10/2020,11212,9.5
4171,10/2020,11213,21.7
4172,10/2020,11214,31.2
4173,10/2020,11215,4.3
4174,10/2020,11216,7.3
4175,10/2020,11217,22.0
4176,10/2020,11218,40.5
4177,10/2020,11219,58.8
4178,10/2020,11220,20.1
4179,10/2020,11221,16.0
4180,10/2020,11222,5.5
4181,10/2020,11223,42.9
4182,10/2020,11224,25.9
4183,10/2020,11225,8.7
4184,10/2020,11226,13.4
4185,10/2020,11228,20.0
4186,10/2020,11229,27.5
4187,10/2020,11230,65.2
4188,10/2020,11231,13.4
4189,10/2020,11232,18.5
4190,10/2020,11233,9.4
4191,10/2020,11234,22.3
4192,10/2020,11235,40.9
4193,10/2020,11236,18.5
4194,10/2020,11237,16.7
4195,10/2020,11238,9.3
4196,10/2020,11239,53.8
4197,10/2020,11354,22.3
4198,10/2020,11355,11.4
4199,10/2020,11356,21.9
4200,10/2020,11357,20.7
4201,10/2020,11358,16.7
4202,10/2020,11360,5.3
4203,10/2020,11361,11.4
4204,10/2020,11362,16.6
4205,10/2020,11363,0.0
4206,10/2020,11364,11.2
4207,10/2020,11365,13.7
4208,10/2020,11366,21.1
4209,10/2020,11367,32.0
4210,10/2020,11368,18.1
4211,10/2020,11369,11.9
4212,10/2020,11370,3.1
4213,10/2020,11372,23.1
4214,10/2020,11373,15.3
4215,10/2020,11374,21.7
4216,10/2020,11375,22.5
4217,10/2020,11377,17.8
4218,10/2020,11378,22.1
4219,10/2020,11379,21.8
4220,10/2020,11385,12.5
4221,10/2020,11411,32.7
4222,10/2020,11412,21.0
4223,10/2020,11413,9.3
4224,10/2020,11414,10.6
4225,10/2020,11415,15.9
4226,10/2020,11416,49.3
4227,10/2020,11417,3.2
4228,10/2020,11418,16.0
4229,10/2020,11419,18.6
4230,10/2020,11420,18.8
4231,10/2020,11421,15.0
4232,10/2020,11422,12.3
4233,10/2020,11423,28.9
4234,10/2020,11426,9.9
4235,10/2020,11427,29.7
4236,10/2020,11428,32.3
4237,10/2020,11429,14.4
4238,10/2020,11432,28.0
4239,10/2020,11433,13.7
4240,10/2020,11434,16.5
4241,10/2020,11435,12.0
4242,10/2020,11436,15.0
4243,10/2020,11691,28.4
4244,10/2020,11692,9.5
4245,10/2020,11693,0.0
4246,10/2020,11694,0.0
4247,10/2020,11697,0.0
4248,11/2020,10001,10.9
4249,11/2020,10002,35.8
4250,11/2020,10003,11.1
4251,11/2020,10004,134.6
4252,11/2020,10005,22.8
4253,11/2020,10006,0.0
4254,11/2020,10007,14.3
4255,11/2020,10009,22.7
4256,11/2020,10010,9.0
4257,11/2020,10011,14.1
4258,11/2020,10012,4.3
4259,11/2020,10013,24.3
4260,11/2020,10014,9.9
4261,11/2020,10016,19.6
4262,11/2020,10017,6.4
4263,11/2020,10018,25.4
4264,11/2020,10019,13.8
4265,11/2020,10021,34.9
4266,11/2020,10022,32.4
4267,11/2020,10023,8.1
4268,11/2020,10024,24.0
4269,11/2020,10025,38.2
4270,11/2020,10026,25.9
4271,11/2020,10027,26.8
4272,11/2020,10028,6.3
4273,11/2020,10029,29.4
4274,11/2020,10030,37.6
4275,11/2020,10031,44.1
4276,11/2020,10032,52.3
4277,11/2020,10033,44.4
4278,11/2020,10034,21.3
4279,11/2020,10035,28.4
4280,11/2020,10036,29.4
4281,11/2020,10037,9.6
4282,11/2020,10038,39.4
4283,11/2020,10039,22.1
4284,11/2020,10040,52.3
4285,11/2020,10044,25.7
4286,11/2020,10065,21.5
4287,11/2020,10069,15.9
4288,11/2020,10075,0.0
4289,11/2020,10128,17.1
4290,11/2020,10280,0.0
4291,11/2020,10282,0.0
4292,11/2020,10301,66.8
4293,11/2020,10302,75.7
4294,11/2020,10303,64.1
4295,11/2020,10304,74.0
4296,11/2020,10305,56.0
4297,11/2020,10306,151.5
4298,11/2020,10307,80.5
4299,11/2020,10308,57.0
4300,11/2020,10309,51.6
4301,11/2020,10310,72.5
4302,11/2020,10312,63.9
4303,11/2020,10314,85.4
4304,11/2020,10451,57.0
4305,11/2020,10452,47.9
4306,11/2020,10453,44.5
4307,11/2020,10454,39.7
4308,11/2020,10455,35.8
4309,11/2020,10456,34.3
4310,11/2020,10457,61.0
4311,11/2020,10458,42.3
4312,11/2020,10459,62.7
4313,11/2020,10460,44.2
4314,11/2020,10461,50.9
4315,11/2020,10462,55.8
4316,11/2020,10463,48.6
4317,11/2020,10464,23.3
4318,11/2020,10465,32.5
4319,11/2020,10466,28.0
4320,11/2020,10467,37.2
4321,11/2020,10468,27.0
4322,11/2020,10469,24.8
4323,11/2020,10470,40.0
4324,11/2020,10471,33.0
4325,11/2020,10472,45.6
4326,11/2020,10473,50.8
4327,11/2020,10474,25.1
4328,11/2020,10475,11.7
4329,11/2020,11004,31.7
4330,11/2020,11101,16.3
4331,11/2020,11102,36.6
4332,11/2020,11103,20.0
4333,11/2020,11104,23.6
4334,11/2020,11105,49.7
4335,11/2020,11106,32.1
4336,11/2020,11109,0.0
4337,11/2020,11201,11.2
4338,11/2020,11203,38.2
4339,11/2020,11204,28.5
4340,11/2020,11205,28.7
4341,11/2020,11206,20.8
4342,11/2020,11207,48.3
4343,11/2020,11208,70.1
4344,11/2020,11209,37.0
4345,11/2020,11210,36.5
4346,11/2020,11211,28.5
4347,11/2020,11212,60.8
4348,11/2020,11213,38.7
4349,11/2020,11214,42.0
4350,11/2020,11215,14.4
4351,11/2020,11216,16.4
4352,11/2020,11217,14.7
4353,11/2020,11218,24.3
4354,11/2020,11219,47.7
4355,11/2020,11220,30.7
4356,11/2020,11221,23.3
4357,11/2020,11222,8.3
4358,11/2020,11223,44.2
4359,11/2020,11224,47.5
4360,11/2020,11225,17.4
4361,11/2020,11226,22.6
4362,11/2020,11228,15.6
4363,11/2020,11229,37.1
4364,11/2020,11230,66.4
4365,11/2020,11231,13.4
4366,11/2020,11232,44.3
4367,11/2020,11233,30.9
4368,11/2020,11234,27.6
4369,11/2020,11235,55.0
4370,11/2020,11236,24.7
4371,11/2020,11237,22.9
4372,11/2020,11238,18.7
4373,11/2020,11239,69.1
4374,11/2020,11354,46.4
4375,11/2020,11355,35.5
4376,11/2020,11356,48.2
4377,11/2020,11357,59.4
4378,11/2020,11358,38.9
4379,11/2020,11360,36.8
4380,11/2020,11361,22.8
4381,11/2020,11362,38.7
4382,11/2020,11363,14.8
4383,11/2020,11364,25.2
4384,11/2020,11365,32.0
4385,11/2020,11366,42.2
4386,11/2020,11367,27.0
4387,11/2020,11368,36.2
4388,11/2020,11369,65.4
4389,11/2020,11370,50.4
4390,11/2020,11372,52.7
4391,11/2020,11373,49.1
4392,11/2020,11374,41.1
4393,11/2020,11375,47.7
4394,11/2020,11377,35.7
4395,11/2020,11378,19.4
4396,11/2020,11379,35.5
